,t1_inhibitorKills,t1_dragonKills,t1_baronKills,t2_inhibitorKills,t2_dragonKills,t2_baronKills,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,winner
482,3,3,1,0,0,0,1,1,1,1,1,1,1
483,0,1,0,2,2,1,2,2,2,2,2,2,2
484,0,1,0,4,4,1,1,2,2,2,2,0,2
485,0,0,0,1,3,0,2,1,2,0,2,2,2
486,3,1,0,0,0,0,1,1,1,0,1,1,1
487,0,2,0,2,1,1,2,2,2,2,1,0,2
488,0,0,0,2,1,1,2,2,2,2,2,2,2
489,1,0,0,2,3,1,2,1,2,2,2,0,2
490,4,3,1,0,1,0,2,1,1,1,1,0,1
491,1,2,0,1,2,1,2,2,1,2,1,1,2
492,1,3,0,0,0,0,1,1,1,0,1,1,1
493,0,0,0,2,3,1,1,2,2,2,2,2,2
494,1,4,0,0,0,1,1,1,1,2,1,1,1
495,0,0,0,2,3,0,1,2,2,0,2,2,2
496,1,1,1,0,1,0,1,1,1,1,2,1,1
497,1,1,0,0,1,0,2,2,1,0,2,0,1
498,0,0,0,0,0,0,2,1,0,0,0,1,1
499,0,0,0,0,1,0,1,1,0,0,2,0,1
500,2,3,1,0,0,0,1,1,1,1,1,0,1
501,1,2,0,1,3,1,2,2,1,2,2,1,2
502,0,2,1,2,1,0,1,1,2,1,1,0,2
503,0,3,0,0,0,1,2,1,0,2,1,0,1
504,3,3,0,0,2,1,2,2,1,2,2,2,1
505,1,1,0,0,1,0,1,1,1,0,1,2,1
506,0,1,0,3,2,1,2,2,2,2,2,0,2
507,2,3,2,0,1,0,1,2,1,1,2,1,1
508,0,1,0,1,1,1,2,2,2,2,1,0,2
509,0,0,0,3,2,1,2,2,2,2,2,2,2
510,0,0,0,2,3,0,2,2,2,0,2,2,2
511,0,0,0,0,0,0,1,0,0,0,0,0,1
512,0,1,0,3,3,1,1,2,2,2,2,2,2
513,0,2,1,0,1,0,2,1,0,1,2,0,1
514,0,1,0,0,1,0,2,1,0,0,1,2,1
515,0,1,0,1,2,1,1,1,2,2,1,0,2
516,0,0,0,0,1,0,1,1,0,0,2,0,2
517,2,3,0,0,0,0,1,1,1,0,1,0,1
518,0,0,0,2,2,1,1,2,2,2,2,0,2
519,1,0,1,1,2,1,2,1,2,2,2,2,1
520,2,3,1,0,0,0,1,1,1,1,1,1,1
521,1,1,0,0,1,0,1,2,1,0,2,0,1
522,1,2,0,0,0,0,2,1,1,0,1,1,1
523,0,2,0,2,2,1,1,1,2,2,1,1,2
524,0,0,0,0,0,0,0,0,0,0,0,0,1
525,1,0,0,2,3,1,2,1,2,2,2,0,1
526,3,3,1,0,1,0,1,1,1,1,1,2,1
527,4,3,1,0,0,0,1,1,1,1,1,1,1
528,2,1,0,0,0,0,1,1,1,0,1,0,1
529,1,1,0,0,1,0,1,1,1,0,2,1,1
530,2,2,0,0,1,1,1,1,1,2,2,2,1
531,0,0,0,3,1,0,1,2,2,0,2,2,2
532,1,3,1,1,1,1,1,1,2,2,1,2,1
533,0,0,0,2,2,0,2,2,2,0,2,0,2
534,1,1,0,1,2,1,1,2,1,2,2,0,2
535,0,1,0,1,2,2,2,1,2,2,2,0,2
536,0,0,0,0,2,0,2,2,0,0,2,0,2
537,2,2,0,0,0,0,2,1,1,0,1,1,1
538,0,0,0,2,1,0,2,2,2,0,2,0,2
539,4,1,2,1,3,0,2,2,1,1,2,0,2
540,0,0,0,2,4,0,1,1,2,0,2,2,2
541,1,0,1,2,2,0,1,2,2,1,2,0,2
542,1,3,1,1,1,1,2,2,2,2,1,1,1
543,0,0,0,3,2,0,2,2,2,0,2,2,2
544,0,1,0,1,3,1,1,1,2,2,2,0,2
545,0,0,0,1,2,0,2,2,2,0,2,0,2
546,0,2,1,1,1,1,1,2,2,1,2,2,2
547,0,0,0,2,2,0,2,2,2,0,2,2,2
548,0,0,0,1,1,0,1,2,2,0,2,2,2
549,1,1,1,1,3,0,1,1,1,1,2,2,2
550,2,1,1,1,1,0,2,1,1,1,2,0,1
551,0,4,0,2,0,1,2,1,2,2,1,0,2
552,0,1,0,1,1,1,1,1,2,2,1,2,2
553,2,2,1,0,1,0,2,1,1,1,1,1,1
554,0,0,0,2,3,1,2,2,2,2,2,2,2
555,3,5,1,1,0,0,1,2,1,1,1,0,1
556,2,2,0,0,0,0,1,1,1,0,1,1,1
557,1,3,0,0,0,0,2,1,1,0,1,0,1
558,3,3,1,0,0,0,2,1,1,1,1,2,1
559,2,2,0,0,0,0,2,1,1,0,1,0,1
560,0,0,0,0,2,0,1,1,0,0,2,0,1
561,0,0,0,0,2,0,2,2,0,0,2,2,2
562,0,0,0,2,2,1,1,2,2,2,2,2,2
563,0,0,0,1,2,0,2,2,2,0,2,0,2
564,0,1,0,2,0,0,2,2,2,0,1,0,2
565,5,2,1,0,1,1,2,2,1,1,1,2,1
566,0,0,0,1,2,1,1,1,2,2,2,0,2
567,0,0,0,2,3,1,1,2,2,2,2,2,2
568,1,3,1,0,1,0,1,2,1,1,1,2,1
569,0,0,0,2,2,0,2,2,2,0,2,2,2
570,1,3,0,1,1,1,1,2,1,2,2,1,2
571,1,2,0,0,0,0,1,1,1,0,1,0,1
572,0,0,0,1,2,1,1,1,2,2,2,1,2
573,0,0,0,1,2,0,2,2,2,0,2,2,2
574,0,1,0,2,2,1,2,2,2,2,1,2,2
575,0,3,0,0,0,0,2,1,0,0,1,0,1
576,0,0,0,0,1,0,2,2,0,0,2,0,2
577,2,3,1,0,0,0,1,1,1,1,1,1,1
578,2,1,1,0,1,0,1,2,1,1,2,0,1
579,0,3,0,2,1,1,1,2,2,2,1,1,2
580,0,3,0,3,1,2,2,2,2,2,1,1,2
581,5,2,0,0,0,0,2,1,1,0,1,0,1
582,1,1,0,3,3,2,1,1,1,2,2,2,2
583,1,1,0,1,3,1,2,1,1,2,2,2,2
584,3,3,1,1,0,1,2,1,1,2,1,0,1
585,0,0,0,3,2,0,2,2,2,0,2,2,2
586,0,0,0,0,3,1,2,2,0,2,2,0,2
587,0,0,0,3,4,0,1,2,2,0,2,2,2
588,0,3,1,2,0,0,1,1,2,1,1,2,2
589,2,3,2,1,2,0,1,1,1,1,1,1,2
590,2,3,1,0,1,0,1,1,1,1,1,0,1
591,2,1,1,0,1,0,1,1,1,1,1,0,1
592,2,1,2,0,2,0,1,1,1,1,2,1,1
593,0,0,0,1,2,0,1,2,2,0,2,2,2
594,0,1,0,3,2,0,1,1,2,0,2,0,2
595,2,2,0,0,0,0,1,1,1,0,1,0,1
596,0,1,0,1,3,1,1,2,2,2,2,0,2
597,2,2,1,0,0,0,1,1,1,1,1,2,1
598,1,0,1,0,1,0,1,1,1,1,2,2,1
599,1,3,0,0,0,0,2,1,1,0,1,0,1
600,0,1,0,2,3,1,2,2,2,2,1,0,2
601,2,2,2,1,2,1,1,1,1,2,2,1,2
602,1,1,1,0,1,0,2,2,1,1,2,0,1
603,2,3,1,0,0,0,1,1,1,1,1,1,1
604,0,1,0,2,2,0,2,2,2,0,1,0,2
605,2,2,1,0,0,0,1,1,1,1,1,0,1
606,0,0,0,1,2,1,2,2,2,2,2,0,2
607,1,0,0,0,0,0,1,1,1,0,0,0,1
608,2,2,0,0,0,0,1,1,1,0,1,1,1
609,0,3,1,1,1,0,2,2,2,1,2,0,2
610,1,1,1,1,1,0,1,2,2,1,1,2,1
611,0,0,0,2,2,0,2,2,2,0,2,2,2
612,2,1,0,0,0,0,1,1,1,0,1,0,1
613,2,2,0,0,1,0,2,2,1,0,2,0,1
614,0,0,0,2,3,1,1,2,2,2,2,0,2
615,0,0,0,4,3,0,2,2,2,0,2,0,2
616,2,2,1,0,1,0,2,1,1,1,2,1,1
617,3,5,0,1,1,2,1,1,1,2,1,0,2
618,0,0,0,3,3,0,1,2,2,0,2,0,2
619,1,2,0,0,0,0,1,1,1,0,1,0,1
620,5,2,1,0,3,1,1,2,1,2,1,0,1
621,0,2,0,2,2,1,1,2,2,2,1,1,2
622,0,0,0,2,3,0,1,2,2,0,2,0,2
623,0,2,0,3,2,2,1,2,2,2,1,1,2
624,2,2,0,0,0,0,1,1,1,0,1,2,1
625,0,2,0,0,0,0,1,2,0,0,1,0,1
626,5,4,2,1,1,0,1,2,2,1,2,0,1
627,0,0,0,0,2,0,1,2,0,0,2,2,2
628,1,1,0,0,1,0,1,1,1,0,1,0,1
629,0,1,0,1,2,1,2,1,2,2,2,0,2
630,0,1,0,3,2,1,2,1,2,2,1,0,2
631,0,0,0,3,3,1,1,2,2,2,2,1,2
632,3,2,1,0,2,0,1,1,1,1,2,2,1
633,0,1,0,0,1,0,1,1,0,0,2,0,1
634,0,0,0,0,2,0,2,2,0,0,2,0,2
635,0,2,0,4,2,2,1,1,2,2,1,2,2
636,1,2,2,4,3,0,1,2,2,1,2,0,2
637,0,0,0,0,2,0,2,2,0,0,2,2,2
638,0,0,1,2,3,0,2,2,2,1,2,0,2
639,0,0,0,3,2,0,2,2,2,0,2,0,2
640,2,2,0,0,1,0,1,2,1,0,2,2,1
641,2,1,0,0,0,0,1,1,1,0,1,1,1
642,1,1,2,1,4,0,2,2,2,1,2,2,1
643,2,1,1,0,1,0,1,1,1,1,2,1,1
644,3,3,1,0,0,0,1,1,1,1,1,1,1
645,3,1,0,0,0,0,1,1,1,0,1,1,1
646,0,1,0,2,4,2,1,2,2,2,2,2,2
647,0,0,0,1,2,1,2,2,2,2,2,2,2
648,0,0,0,0,1,0,2,1,0,0,2,0,2
649,0,2,0,0,0,0,1,1,0,0,1,1,1
650,3,4,1,0,0,0,2,2,1,1,1,0,1
651,4,3,1,0,0,0,1,1,1,1,1,0,1
652,0,0,0,2,2,1,1,2,2,2,2,1,2
653,0,2,0,1,2,2,1,2,2,2,1,2,2
654,1,2,1,0,0,0,1,1,1,1,1,1,1
655,3,0,2,0,4,1,1,2,1,1,2,1,1
656,3,4,0,1,1,2,2,2,1,2,2,2,2
657,3,2,0,0,0,0,1,1,1,0,1,0,1
658,2,3,1,0,0,0,2,1,1,1,1,0,1
659,2,1,0,0,1,0,2,1,1,0,2,1,1
660,0,1,0,0,0,0,1,2,0,0,1,2,2
661,1,3,0,1,0,1,2,2,1,2,1,2,2
662,2,4,2,4,3,0,2,2,2,1,1,1,1
663,0,1,0,2,2,0,1,2,2,0,1,0,2
664,3,3,2,0,1,0,1,2,1,1,1,1,1
665,0,1,0,1,1,0,2,2,2,0,1,0,2
666,3,1,1,0,2,0,1,1,1,1,2,0,1
667,1,2,0,0,1,0,1,2,1,0,2,0,1
668,0,0,0,2,0,0,2,2,2,0,0,0,2
669,2,2,0,0,1,0,2,1,1,0,1,1,1
670,0,3,0,1,0,0,2,2,2,0,1,2,2
671,0,0,0,3,2,0,1,1,2,0,2,0,2
672,0,1,1,3,4,1,2,2,2,1,2,0,2
673,1,2,1,2,1,1,2,2,2,2,1,2,1
674,0,0,0,0,0,0,2,0,0,0,0,0,1
675,0,1,0,2,3,1,2,1,2,2,1,0,2
676,3,3,2,0,1,0,2,1,1,1,1,1,1
677,1,2,1,1,1,0,1,1,2,1,2,1,1
678,0,1,1,2,3,1,1,2,2,1,1,0,2
679,2,2,0,0,2,0,1,1,1,0,2,0,1
680,5,4,1,0,0,0,1,2,1,1,1,1,1
681,4,2,0,0,0,0,1,1,1,0,1,1,1
682,0,3,1,1,1,0,1,1,2,1,1,1,2
683,2,3,0,0,1,0,2,1,1,0,2,1,1
684,3,2,0,0,0,0,1,1,1,0,1,1,1
685,0,0,0,0,2,0,1,1,0,0,2,2,2
686,2,1,0,0,0,0,1,1,1,0,1,1,1
687,1,1,2,1,3,0,1,2,2,1,2,0,1
688,0,1,1,5,4,1,1,1,2,1,1,0,2
689,1,2,0,0,0,0,1,1,1,0,1,1,1
690,0,1,0,0,0,0,1,1,0,0,1,0,1
691,1,3,1,0,0,0,1,2,1,1,1,0,1
692,1,0,1,4,2,1,2,2,1,1,2,2,2
693,3,2,0,0,1,0,1,2,1,0,1,0,1
694,0,2,1,2,1,0,2,2,2,1,2,0,2
695,0,1,0,1,2,0,2,1,2,0,1,1,2
696,0,1,1,2,2,1,2,2,2,1,2,2,2
697,0,0,0,0,1,0,1,2,0,0,2,1,2
698,1,4,0,2,0,1,1,1,1,2,1,1,2
699,0,0,0,0,2,0,2,1,0,0,2,2,2
700,0,0,0,1,1,0,1,2,2,0,2,2,2
701,3,1,2,0,1,0,1,1,1,1,2,0,1
702,2,1,0,0,0,0,2,1,1,0,1,0,1
703,2,1,1,1,1,0,1,2,2,1,2,1,1
704,0,1,0,4,3,2,2,2,2,2,2,2,2
705,0,4,0,2,1,1,1,1,2,2,1,1,2
706,0,0,0,1,1,0,2,2,2,0,2,2,2
707,0,0,0,1,3,1,2,2,2,2,2,0,2
708,1,2,0,0,0,0,1,2,1,0,1,1,1
709,0,0,0,0,2,0,1,1,0,0,2,0,1
710,0,0,0,2,2,1,2,2,2,2,2,0,2
711,2,2,0,0,1,0,1,1,1,0,2,0,1
712,2,2,0,0,0,0,1,1,1,0,1,0,1
713,3,2,0,0,1,0,1,1,1,0,1,0,1
714,1,3,0,0,0,0,1,1,1,0,1,1,1
715,0,1,0,2,3,2,1,2,2,2,1,1,2
716,0,0,0,1,2,0,2,2,2,0,2,0,2
717,2,3,1,0,0,0,2,1,1,1,1,0,1
718,0,0,0,3,3,0,1,1,2,0,2,1,2
719,0,0,0,3,3,1,2,2,2,2,2,0,2
720,1,2,0,0,0,0,1,1,1,0,1,1,1
721,0,1,0,2,1,0,1,2,2,0,1,2,2
722,0,1,1,2,3,0,1,2,2,1,1,0,2
723,2,2,0,0,2,1,1,2,1,2,2,1,1
724,2,2,0,0,0,0,2,1,1,0,1,1,1
725,7,1,3,7,4,0,2,2,2,1,1,2,2
726,0,0,0,0,0,0,0,0,0,0,0,0,2
727,0,0,0,0,0,0,2,0,0,0,0,0,2
728,0,0,0,0,0,0,0,0,0,0,0,0,2
729,0,1,0,3,2,1,1,2,2,2,2,2,2
730,0,2,0,0,0,0,1,1,0,0,1,0,1
731,1,1,0,0,0,0,1,1,1,0,1,1,1
732,0,1,0,0,2,0,2,1,0,0,1,0,2
733,1,3,1,0,0,0,1,2,1,1,1,2,1
734,0,1,0,1,3,0,1,1,2,0,1,1,2
735,4,3,1,0,2,0,2,2,1,1,1,0,1
736,0,0,0,2,3,0,2,2,2,0,2,1,2
737,0,3,1,3,0,0,2,2,2,1,1,2,2
738,1,1,0,0,0,0,2,1,1,0,1,1,1
739,2,3,0,0,0,0,2,1,1,0,1,0,1
740,1,1,0,0,1,1,2,1,1,2,2,1,1
741,0,0,0,2,3,1,1,2,2,2,2,2,2
742,0,0,0,2,2,1,2,2,2,2,2,2,2
743,0,0,0,1,2,1,2,2,2,2,2,2,2
744,4,3,0,0,2,0,1,1,1,0,1,0,1
745,0,1,0,1,1,0,1,2,2,0,1,0,2
746,1,2,1,0,0,0,1,1,1,1,1,0,1
747,2,3,1,0,1,0,1,1,1,1,2,1,1
748,2,1,1,0,2,0,2,1,1,1,1,2,1
749,0,0,0,2,2,1,2,1,2,2,2,1,2
750,2,4,1,2,1,1,1,1,1,2,1,1,2
751,0,1,0,0,0,0,1,1,0,0,1,0,1
752,2,3,1,0,0,0,2,1,1,1,1,0,1
753,2,2,1,1,1,1,1,1,1,1,1,0,2
754,3,1,1,0,2,0,1,1,1,1,2,0,1
755,3,2,0,0,0,0,1,1,1,0,1,0,1
756,1,2,1,1,2,1,2,2,2,2,2,0,1
757,0,1,0,3,2,1,2,1,2,2,1,0,2
758,0,0,0,4,3,0,2,2,2,0,2,1,2
759,0,0,0,3,2,1,1,1,2,2,2,0,2
760,2,3,0,0,0,0,2,1,1,0,1,1,1
761,2,3,0,0,0,0,1,1,1,0,1,1,1
762,2,4,1,0,0,1,1,2,1,2,1,0,1
763,2,4,1,2,0,0,2,2,1,1,1,0,1
764,0,0,0,1,3,1,2,2,2,2,2,2,2
765,0,1,0,0,0,0,1,1,0,0,1,0,1
766,0,1,0,0,0,0,2,1,0,0,1,0,1
767,0,2,1,2,3,1,1,2,2,1,2,1,2
768,2,2,2,0,1,0,1,1,1,1,2,0,1
769,0,0,0,0,0,0,2,0,0,0,0,0,2
770,2,2,0,0,1,0,2,2,1,0,1,2,1
771,4,4,2,0,1,0,1,2,1,1,1,0,1
772,0,0,0,1,1,0,2,2,2,0,2,0,2
773,2,1,0,0,0,0,1,1,1,0,1,0,1
774,0,0,0,0,1,1,2,2,0,2,2,2,2
775,4,1,2,0,2,0,2,1,1,1,2,0,1
776,2,2,1,0,0,0,1,2,1,1,1,2,1
777,1,2,1,2,2,1,1,1,1,1,1,1,2
778,0,0,0,2,2,1,1,2,2,2,2,0,2
779,2,1,0,0,2,1,2,1,1,2,2,0,1
780,3,2,1,0,0,0,1,1,1,1,1,0,1
781,2,1,1,0,2,0,1,1,1,1,2,0,1
782,1,0,1,0,3,0,2,2,1,1,2,1,1
783,0,1,0,1,2,1,2,2,2,2,2,2,2
784,0,2,0,0,0,0,1,1,0,0,1,0,1
785,0,1,0,3,4,1,2,2,2,2,2,2,2
786,2,1,0,0,2,0,2,1,1,0,2,1,1
787,2,3,1,0,1,0,2,2,1,1,2,2,1
788,0,3,0,3,1,2,2,1,2,2,1,0,2
789,0,0,0,1,1,0,2,2,2,0,2,0,2
790,3,3,1,0,0,0,1,1,1,1,1,0,1
791,2,2,0,0,0,0,2,1,1,0,1,0,1
792,0,1,0,1,1,0,2,2,2,0,2,1,2
793,1,2,1,0,1,0,2,1,1,1,1,0,1
794,0,2,0,1,1,1,2,2,2,2,1,0,2
795,1,2,1,0,2,1,2,1,1,2,2,0,1
796,0,0,0,2,3,0,2,2,2,0,2,1,2
797,0,1,0,0,1,0,1,1,0,0,2,0,1
798,0,1,0,3,3,0,2,2,2,0,2,1,2
799,2,4,0,1,0,1,1,1,1,2,1,1,2
800,3,1,1,0,1,1,1,1,1,2,1,0,1
801,0,1,0,0,2,1,2,1,0,2,1,0,2
802,2,2,0,0,0,0,1,1,1,0,1,0,1
803,3,2,2,0,1,0,2,1,1,1,2,1,1
804,0,0,0,3,1,0,2,2,2,0,2,2,2
805,0,1,0,2,2,1,2,2,2,2,1,2,2
806,0,3,1,2,2,1,1,1,2,2,1,1,2
807,0,0,0,1,1,1,1,2,2,2,2,0,2
808,4,2,2,0,1,0,1,1,1,1,1,1,1
809,0,0,0,0,0,0,1,0,0,0,0,0,2
810,3,3,1,0,0,0,2,1,1,1,1,0,1
811,1,2,0,3,2,2,2,2,2,2,2,2,2
812,0,1,0,5,3,1,2,2,2,2,2,0,2
813,1,2,0,0,1,0,2,1,1,0,2,1,1
814,2,0,0,0,0,0,1,1,1,0,0,0,1
815,0,1,0,3,2,2,2,1,2,2,2,2,2
816,0,0,0,0,0,0,2,0,0,0,0,0,2
817,1,2,2,1,2,1,2,2,2,1,2,1,1
818,3,3,0,0,0,1,2,2,1,2,1,0,1
819,0,1,0,3,1,1,2,2,2,2,1,2,2
820,1,3,1,0,0,0,2,2,1,1,1,2,1
821,3,5,2,1,0,0,1,1,1,1,1,1,1
822,0,1,0,0,0,0,1,1,0,0,1,0,1
823,0,1,0,2,2,0,1,2,2,0,2,0,2
824,0,0,0,2,1,0,2,2,2,0,2,2,2
825,1,1,0,1,3,1,2,1,1,2,1,0,2
826,0,2,0,1,0,0,1,1,2,0,1,2,2
827,3,3,2,0,0,0,2,1,1,1,1,1,1
828,0,0,0,4,3,1,2,2,2,2,2,0,2
829,1,1,0,0,1,1,1,1,1,2,1,1,1
830,6,1,2,0,4,1,1,2,1,1,2,1,1
831,0,0,0,2,2,0,2,2,2,0,2,0,2
832,0,0,0,1,2,0,2,2,2,0,2,0,2
833,3,1,2,1,3,0,1,2,2,1,2,1,1
834,3,3,0,0,0,1,1,2,1,2,1,2,1
835,0,1,0,1,3,1,1,1,2,2,2,1,2
836,1,2,1,0,1,0,2,1,1,1,2,1,1
837,0,0,0,2,2,0,2,2,2,0,2,2,2
838,1,1,0,3,2,2,1,1,1,2,1,0,2
839,0,0,0,0,0,0,0,0,0,0,0,0,1
840,2,2,0,0,0,0,1,1,1,0,1,1,1
841,1,3,1,2,1,1,1,1,2,1,1,2,2
842,1,0,0,0,3,0,1,1,1,0,2,1,1
843,2,3,1,0,0,0,1,1,1,1,1,1,1
844,2,1,0,0,2,0,1,2,1,0,2,1,1
845,0,0,0,1,4,1,2,2,2,2,2,0,2
846,0,0,0,4,2,1,2,2,2,2,2,0,2
847,1,1,0,0,1,0,1,1,1,0,2,1,1
848,4,5,1,0,0,0,1,2,1,1,1,0,1
849,0,2,0,2,2,0,2,1,2,0,2,1,2
850,3,4,1,0,1,0,2,2,1,1,2,2,1
851,3,4,0,1,1,1,1,1,1,2,1,0,2
852,2,3,1,1,1,0,1,2,1,1,1,0,1
853,2,1,1,0,1,0,1,1,1,1,2,1,1
854,2,2,0,0,0,0,1,1,1,0,1,0,1
855,0,1,0,2,2,1,2,2,2,2,2,0,2
856,0,1,0,0,1,0,2,1,0,0,1,0,2
857,0,1,1,1,0,0,1,2,2,1,1,1,2
858,0,1,0,1,1,1,1,2,2,2,1,0,2
859,2,0,1,0,4,0,2,1,1,1,2,0,1
860,1,2,1,0,0,0,2,2,1,1,1,0,1
861,2,3,1,0,0,0,1,1,1,1,1,1,1
862,0,0,0,0,0,0,1,0,0,0,0,0,1
863,0,2,0,0,0,0,1,1,0,0,1,0,1
864,2,1,0,0,1,0,2,1,1,0,2,1,1
865,0,0,1,2,4,1,2,1,2,1,2,1,2
866,0,2,0,0,0,0,1,2,0,0,1,0,1
867,0,0,0,0,0,0,0,0,0,0,0,0,1
868,2,2,1,0,0,0,1,1,1,1,1,0,1
869,0,1,0,5,4,1,2,1,2,2,2,0,2
870,1,2,1,0,2,0,1,1,1,1,1,1,1
871,1,3,0,0,1,1,1,2,1,2,1,0,1
872,0,0,0,2,2,0,2,2,2,0,2,2,2
873,0,1,0,3,3,0,2,2,2,0,1,2,2
874,3,3,1,1,1,1,1,2,2,2,1,2,1
875,0,1,0,1,0,1,1,2,2,2,1,0,2
876,1,2,0,0,1,0,2,1,1,0,2,2,1
877,2,2,1,0,1,0,1,1,1,1,2,0,1
878,0,1,0,2,2,1,2,1,2,2,1,0,2
879,2,2,0,0,0,0,1,1,1,0,1,0,1
880,0,1,0,0,1,0,1,2,0,0,1,0,2
881,3,2,0,0,1,0,1,1,1,0,2,0,1
882,1,3,0,0,0,1,1,2,1,2,1,2,1
883,2,2,0,1,1,1,1,1,2,2,1,0,2
884,3,2,0,0,0,0,1,1,1,0,1,2,1
885,1,0,1,0,3,0,1,1,1,1,2,1,1
886,0,0,0,2,4,2,2,2,2,2,2,2,2
887,0,0,0,1,3,1,2,2,2,2,2,2,2
888,0,4,0,1,0,1,2,2,2,2,1,0,2
889,1,2,1,0,1,0,2,2,1,1,1,0,1
890,0,0,0,2,3,2,1,2,2,2,2,0,2
891,2,4,0,0,0,0,2,2,1,0,1,2,1
892,3,4,1,0,0,0,1,1,1,1,1,1,1
893,3,4,1,0,0,0,1,2,1,1,1,2,1
894,2,2,0,0,0,0,2,1,1,0,1,2,1
895,0,0,0,2,1,1,2,2,2,2,2,0,2
896,0,0,1,3,3,1,2,2,2,2,2,2,2
897,0,0,0,3,3,0,1,2,2,0,2,2,2
898,0,1,0,1,2,1,2,2,2,2,2,2,2
899,3,2,0,0,1,0,1,1,1,0,2,1,1
900,0,0,1,1,3,1,1,1,2,1,2,0,2
901,2,2,1,0,0,1,2,2,1,2,1,1,1
902,0,1,0,2,2,1,1,2,2,2,1,0,2
903,2,3,0,0,0,0,1,1,1,0,1,1,1
904,0,0,0,2,3,1,2,2,2,2,2,2,2
905,1,2,0,0,0,0,1,1,1,0,1,1,1
906,1,2,1,0,0,0,1,1,1,1,1,1,1
907,2,2,0,0,0,0,1,1,1,0,1,1,1
908,0,0,0,0,1,0,2,2,0,0,2,2,2
909,1,0,0,0,0,0,1,1,1,0,0,0,1
910,0,0,0,2,3,1,2,2,2,2,2,0,2
911,1,1,0,0,4,1,2,1,1,2,2,0,1
912,0,0,0,2,3,0,2,2,2,0,2,0,2
913,0,1,0,0,0,0,2,1,0,0,1,0,1
914,0,2,0,1,1,0,2,1,2,0,2,1,2
915,2,1,1,0,2,0,1,2,1,1,2,0,1
916,0,2,1,4,2,0,2,2,2,1,2,2,2
917,0,0,0,1,0,0,2,2,2,0,0,0,2
918,2,3,0,0,0,0,1,1,1,0,1,0,1
919,3,1,0,0,1,0,2,1,1,0,1,1,1
920,2,1,0,0,2,0,1,1,1,0,2,2,1
921,0,2,0,0,0,0,1,1,0,0,1,2,1
922,1,2,1,0,0,0,2,1,1,1,1,0,1
923,0,1,1,2,2,1,2,2,2,1,2,0,2
924,3,1,0,0,1,0,1,1,1,0,1,2,1
925,2,2,0,0,0,0,2,1,1,0,1,0,1
926,1,1,0,1,2,1,2,1,1,2,2,0,2
927,1,2,1,7,2,2,2,2,2,2,1,2,1
928,0,1,0,1,3,2,2,2,2,2,1,0,2
929,0,0,0,0,1,0,2,2,0,0,2,0,2
930,0,2,2,2,3,1,2,2,2,1,1,2,2
931,1,3,0,1,0,0,2,1,1,0,1,0,2
932,2,3,1,0,0,0,2,2,1,1,1,2,1
933,1,1,0,0,0,0,1,1,1,0,1,1,1
934,2,4,1,0,0,0,2,1,1,1,1,0,1
935,3,2,1,0,2,0,1,2,1,1,2,2,1
936,2,3,1,0,1,0,1,1,1,1,1,0,1
937,2,2,1,0,0,0,1,1,1,1,1,0,1
938,0,0,0,3,5,1,1,2,2,2,2,0,2
939,0,0,0,5,3,1,1,1,2,2,2,0,2
940,0,1,0,3,4,2,2,1,2,2,2,0,2
941,2,1,0,0,1,0,1,1,1,0,1,1,1
942,1,1,0,0,1,0,2,2,1,0,2,0,1
943,1,2,1,0,2,1,2,2,1,1,2,0,1
944,0,0,0,1,4,1,2,1,2,2,2,1,2
945,1,2,0,0,0,0,2,2,1,0,1,1,1
946,2,3,1,0,0,0,1,1,1,1,1,0,1
947,1,1,0,0,0,0,1,1,1,0,1,1,1
948,0,0,0,1,3,0,2,2,2,0,2,2,2
949,0,2,0,0,0,0,2,1,0,0,1,0,1
950,0,2,0,0,0,0,1,1,0,0,1,0,1
951,0,0,0,0,0,0,1,0,0,0,0,0,1
952,2,3,2,2,2,0,2,2,2,1,1,1,1
953,2,0,1,0,3,0,2,2,1,1,2,2,1
954,2,0,0,0,1,0,1,2,1,0,2,1,1
955,0,1,0,3,3,0,1,2,2,0,2,2,2
956,2,1,0,0,1,0,1,1,1,0,2,0,1
957,3,3,1,3,0,0,2,2,1,1,1,0,2
958,1,1,0,0,0,0,2,1,1,0,1,1,1
959,0,0,0,3,2,1,2,2,2,2,2,2,2
960,0,1,0,1,0,0,1,1,2,0,1,0,2
961,0,0,0,0,0,0,2,0,0,0,0,0,2
962,2,3,1,0,0,0,1,1,1,1,1,1,1
963,2,4,2,0,0,0,2,1,1,1,1,1,1
964,1,1,2,4,5,1,2,1,2,1,1,1,2
965,0,0,0,3,2,0,1,2,2,0,2,0,2
966,0,0,0,1,3,1,1,2,2,2,2,2,2
967,0,0,0,1,2,0,2,2,2,0,2,2,2
968,6,3,1,0,1,1,1,1,1,2,1,2,1
969,0,0,1,4,5,1,1,2,2,1,2,0,2
970,0,0,0,0,1,0,2,2,0,0,2,2,2
971,0,0,0,3,3,1,2,2,2,2,2,2,2
972,2,3,0,0,0,0,1,1,1,0,1,1,1
973,0,0,0,1,2,1,2,2,2,2,2,2,2
974,2,2,0,0,0,0,1,1,1,0,1,0,1
975,2,3,0,1,1,1,1,1,1,2,1,1,2
976,3,3,0,0,0,0,1,1,1,0,1,1,1
977,0,0,0,3,3,1,2,2,2,2,2,0,2
